"GEOID","NAME","reald","ESTIMATE","MOE"
"1400000US41051000101","1.01","Other",727,103.932565857026
"1400000US41051000101","1.01","Other.african",0,13.16
"1400000US41051000101","1.01","Other.anza",0,13.16
"1400000US41051000101","1.01","Other.arab",0,13.16
"1400000US41051000101","1.01","Other.european",171,24.5968759080803
"1400000US41051000101","1.01","Other.northam",42,8.30521385937774
"1400000US41051000101","1.01","ReAfrican",0,13.16
"1400000US41051000101","1.01","ReCaribbean",0,13.16
"1400000US41051000101","1.01","ReEastEur",26,7.1967574990408
"1400000US41051000101","1.01","ReEthiopian",0,13.16
"1400000US41051000101","1.01","ReHisSou",0,13.16
"1400000US41051000101","1.01","ReMidEast",0,13.16
"1400000US41051000101","1.01","ReNoAfr",0,13.16
"1400000US41051000101","1.01","ReSlavic",507,62.4665330782212
"1400000US41051000101","1.01","ReSomalian",0,13.16
"1400000US41051000101","1.01","ReWestEur",3060,166.066070112922
"1400000US41051000101","1.01","Unclassified.unknown",458,42.9940190898688
"1400000US41051000102","1.02","Other",678,43.9027047800019
"1400000US41051000102","1.02","Other.african",6,2.59054859054989
"1400000US41051000102","1.02","Other.anza",0,13.16
"1400000US41051000102","1.02","Other.arab",0,13.16
"1400000US41051000102","1.02","Other.european",180,25.7133548642529
"1400000US41051000102","1.02","Other.northam",269,48.6021645942853
"1400000US41051000102","1.02","ReAfrican",0,13.16
"1400000US41051000102","1.02","ReCaribbean",0,13.16
"1400000US41051000102","1.02","ReEastEur",12,4.84437837214436
"1400000US41051000102","1.02","ReEthiopian",0,13.16
"1400000US41051000102","1.02","ReHisSou",0,13.16
"1400000US41051000102","1.02","ReMidEast",10,3.49925179502705
"1400000US41051000102","1.02","ReNoAfr",0,13.16
"1400000US41051000102","1.02","ReSlavic",500,49.8266671246432
"1400000US41051000102","1.02","ReSomalian",0,13.16
"1400000US41051000102","1.02","ReWestEur",3252,123.577224100459
"1400000US41051000102","1.02","Unclassified.unknown",433,46.8514656054109
"1400000US41051000201","2.01","Other",933,61.7776897360609
"1400000US41051000201","2.01","Other.african",0,13.16
"1400000US41051000201","2.01","Other.anza",0,13.16
"1400000US41051000201","2.01","Other.arab",33,11.6626903682212
"1400000US41051000201","2.01","Other.european",265,36.1333152661778
"1400000US41051000201","2.01","Other.northam",113,17.2544739270718
"1400000US41051000201","2.01","ReAfrican",48,17.0211799422073
"1400000US41051000201","2.01","ReCaribbean",29,7.64880778291624
"1400000US41051000201","2.01","ReEastEur",225,32.9294939672249
"1400000US41051000201","2.01","ReEthiopian",0,13.16
"1400000US41051000201","2.01","ReHisSou",0,13.16
"1400000US41051000201","2.01","ReMidEast",23,8.8440744357451
"1400000US41051000201","2.01","ReNoAfr",0,13.16
"1400000US41051000201","2.01","ReSlavic",426,47.0886817106829
"1400000US41051000201","2.01","ReSomalian",0,13.16
"1400000US41051000201","2.01","ReWestEur",2863,202.968253505782
"1400000US41051000201","2.01","Unclassified.unknown",393,34.838288319032
"1400000US41051000202","2.02","Other",797,62.3849848581371
"1400000US41051000202","2.02","Other.african",0,13.16
"1400000US41051000202","2.02","Other.anza",0,13.16
"1400000US41051000202","2.02","Other.arab",0,13.16
"1400000US41051000202","2.02","Other.european",147,19.0727801001847
"1400000US41051000202","2.02","Other.northam",191,24.4430615870844
"1400000US41051000202","2.02","ReAfrican",0,13.16
"1400000US41051000202","2.02","ReCaribbean",0,13.16
"1400000US41051000202","2.02","ReEastEur",29,7.27761460318558
"1400000US41051000202","2.02","ReEthiopian",0,13.16
"1400000US41051000202","2.02","ReHisSou",0,13.16
"1400000US41051000202","2.02","ReMidEast",16,5.2110422062194
"1400000US41051000202","2.02","ReNoAfr",0,13.16
"1400000US41051000202","2.02","ReSlavic",215,23.355234731747
"1400000US41051000202","2.02","ReSomalian",0,13.16
"1400000US41051000202","2.02","ReWestEur",2579,101.757544670838
"1400000US41051000202","2.02","Unclassified.unknown",973,70.4898335586416
"1400000US41051000301","3.01","Other",1125,72.9146134024244
"1400000US41051000301","3.01","Other.african",0,13.16
"1400000US41051000301","3.01","Other.anza",0,13.16
"1400000US41051000301","3.01","Other.arab",0,13.16
"1400000US41051000301","3.01","Other.european",480,46.0193711434381
"1400000US41051000301","3.01","Other.northam",433,61.5940480469704
"1400000US41051000301","3.01","ReAfrican",16,6.08483254186177
"1400000US41051000301","3.01","ReCaribbean",26,9.40171828045278
"1400000US41051000301","3.01","ReEastEur",499,129.71414349325
"1400000US41051000301","3.01","ReEthiopian",0,13.16
"1400000US41051000301","3.01","ReHisSou",0,13.16
"1400000US41051000301","3.01","ReMidEast",55,15.3972351495325
"1400000US41051000301","3.01","ReNoAfr",0,13.16
"1400000US41051000301","3.01","ReSlavic",442,37.7213780327217
"1400000US41051000301","3.01","ReSomalian",4,2.16053075076473
"1400000US41051000301","3.01","ReWestEur",3460,189.144064318379
"1400000US41051000301","3.01","Unclassified.unknown",889,72.2359659211566
"1400000US41051000302","3.02","Other",1463,80.1753576344534
"1400000US41051000302","3.02","Other.african",0,13.16
"1400000US41051000302","3.02","Other.anza",0,13.16
"1400000US41051000302","3.02","Other.arab",0,13.16
"1400000US41051000302","3.02","Other.european",668,71.0837981680776
"1400000US41051000302","3.02","Other.northam",128,22.9788306545394
"1400000US41051000302","3.02","ReAfrican",0,13.16
"1400000US41051000302","3.02","ReCaribbean",0,13.16
"1400000US41051000302","3.02","ReEastEur",59,13.4019554310183
"1400000US41051000302","3.02","ReEthiopian",0,13.16
"1400000US41051000302","3.02","ReHisSou",0,13.16
"1400000US41051000302","3.02","ReMidEast",98,36.4737715420273
"1400000US41051000302","3.02","ReNoAfr",0,13.16
"1400000US41051000302","3.02","ReSlavic",417,44.4678218307913
"1400000US41051000302","3.02","ReSomalian",0,13.16
"1400000US41051000302","3.02","ReWestEur",7119,232.809013656715
"1400000US41051000302","3.02","Unclassified.unknown",958,101.631915540223
"1400000US41051000401","4.01","Other",1062,55.0516767631786
"1400000US41051000401","4.01","Other.african",0,13.16
"1400000US41051000401","4.01","Other.anza",0,13.16
"1400000US41051000401","4.01","Other.arab",0,13.16
"1400000US41051000401","4.01","Other.european",283,28.7761002428665
"1400000US41051000401","4.01","Other.northam",204,27.3792447941867
"1400000US41051000401","4.01","ReAfrican",0,13.16
"1400000US41051000401","4.01","ReCaribbean",0,13.16
"1400000US41051000401","4.01","ReEastEur",56,8.19203393547659
"1400000US41051000401","4.01","ReEthiopian",0,13.16
"1400000US41051000401","4.01","ReHisSou",0,13.16
"1400000US41051000401","4.01","ReMidEast",11,3.80222810500633
"1400000US41051000401","4.01","ReNoAfr",0,13.16
"1400000US41051000401","4.01","ReSlavic",244,27.3668876427335
"1400000US41051000401","4.01","ReSomalian",0,13.16
"1400000US41051000401","4.01","ReWestEur",3090,169.98633587402
"1400000US41051000401","4.01","Unclassified.unknown",812,101.647190910829
"1400000US41051000402","4.02","Other",580,40.2051091133018
"1400000US41051000402","4.02","Other.african",12,4.27779079227818
"1400000US41051000402","4.02","Other.anza",7,2.40502150458161
"1400000US41051000402","4.02","Other.arab",0,13.16
"1400000US41051000402","4.02","Other.european",245,22.1716771256146
"1400000US41051000402","4.02","Other.northam",205,27.5063233627742
"1400000US41051000402","4.02","ReAfrican",0,13.16
"1400000US41051000402","4.02","ReCaribbean",0,13.16
"1400000US41051000402","4.02","ReEastEur",105,16.5479968538491
"1400000US41051000402","4.02","ReEthiopian",0,13.16
"1400000US41051000402","4.02","ReHisSou",0,13.16
"1400000US41051000402","4.02","ReMidEast",30,7.79077279542922
"1400000US41051000402","4.02","ReNoAfr",10,3.5434384430945
"1400000US41051000402","4.02","ReSlavic",201,20.9501906897646
"1400000US41051000402","4.02","ReSomalian",0,13.16
"1400000US41051000402","4.02","ReWestEur",3015,109.10929854766
"1400000US41051000402","4.02","Unclassified.unknown",649,52.9881541455258
"1400000US41051000501","5.01","Other",1057,64.3837848505934
"1400000US41051000501","5.01","Other.african",56,18.0450201804404
"1400000US41051000501","5.01","Other.anza",0,13.16
"1400000US41051000501","5.01","Other.arab",0,13.16
"1400000US41051000501","5.01","Other.european",249,22.8194468778825
"1400000US41051000501","5.01","Other.northam",187,20.4192147743247
"1400000US41051000501","5.01","ReAfrican",8,2.68669344873955
"1400000US41051000501","5.01","ReCaribbean",8,2.90681321424339
"1400000US41051000501","5.01","ReEastEur",9,3.12982595362745
"1400000US41051000501","5.01","ReEthiopian",0,13.16
"1400000US41051000501","5.01","ReHisSou",6,2.22683425797701
"1400000US41051000501","5.01","ReMidEast",17,4.54538236840422
"1400000US41051000501","5.01","ReNoAfr",0,13.16
"1400000US41051000501","5.01","ReSlavic",288,22.1945494646208
"1400000US41051000501","5.01","ReSomalian",0,13.16
"1400000US41051000501","5.01","ReWestEur",2950,131.1314976953
"1400000US41051000501","5.01","Unclassified.unknown",820,69.8770267358128
"1400000US41051000502","5.02","Other",1578,108.740130432893
"1400000US41051000502","5.02","Other.african",0,13.16
"1400000US41051000502","5.02","Other.anza",0,13.16
"1400000US41051000502","5.02","Other.arab",0,13.16
"1400000US41051000502","5.02","Other.european",311,70.9840849847697
"1400000US41051000502","5.02","Other.northam",150,20.8183507767186
"1400000US41051000502","5.02","ReAfrican",11,4.25718245292588
"1400000US41051000502","5.02","ReCaribbean",0,13.16
"1400000US41051000502","5.02","ReEastEur",54,14.2366173124096
"1400000US41051000502","5.02","ReEthiopian",0,13.16
"1400000US41051000502","5.02","ReHisSou",7,2.453753374934
"1400000US41051000502","5.02","ReMidEast",144,32.8488624451061
"1400000US41051000502","5.02","ReNoAfr",0,13.16
"1400000US41051000502","5.02","ReSlavic",270,26.1596380374423
"1400000US41051000502","5.02","ReSomalian",0,13.16
"1400000US41051000502","5.02","ReWestEur",2560,108.905118880209
"1400000US41051000502","5.02","Unclassified.unknown",778,72.9966317249467
"1400000US41051000601","6.01","Other",1924,69.1982110914003
"1400000US41051000601","6.01","Other.african",62,19.1469449766144
"1400000US41051000601","6.01","Other.anza",9,3.59649822744291
"1400000US41051000601","6.01","Other.arab",0,13.16
"1400000US41051000601","6.01","Other.european",149,23.0861845903021
"1400000US41051000601","6.01","Other.northam",205,31.4822015063671
"1400000US41051000601","6.01","ReAfrican",0,13.16
"1400000US41051000601","6.01","ReCaribbean",0,13.16
"1400000US41051000601","6.01","ReEastEur",135,33.743356964742
"1400000US41051000601","6.01","ReEthiopian",0,13.16
"1400000US41051000601","6.01","ReHisSou",0,13.16
"1400000US41051000601","6.01","ReMidEast",17,4.85205291603461
"1400000US41051000601","6.01","ReNoAfr",0,13.16
"1400000US41051000601","6.01","ReSlavic",378,100.761084169745
"1400000US41051000601","6.01","ReSomalian",0,13.16
"1400000US41051000601","6.01","ReWestEur",2739,157.357019084588
"1400000US41051000601","6.01","Unclassified.unknown",1124,90.9944504125114
"1400000US41051000602","6.02","Other",1401,94.9064498578732
"1400000US41051000602","6.02","Other.african",121,39.199697655084
"1400000US41051000602","6.02","Other.anza",0,13.16
"1400000US41051000602","6.02","Other.arab",0,13.16
"1400000US41051000602","6.02","Other.european",179,30.6654650665859
"1400000US41051000602","6.02","Other.northam",324,56.6018660337272
"1400000US41051000602","6.02","ReAfrican",0,13.16
"1400000US41051000602","6.02","ReCaribbean",0,13.16
"1400000US41051000602","6.02","ReEastEur",0,13.16
"1400000US41051000602","6.02","ReEthiopian",45,16.5794456933879
"1400000US41051000602","6.02","ReHisSou",0,13.16
"1400000US41051000602","6.02","ReMidEast",24,6.02786452132926
"1400000US41051000602","6.02","ReNoAfr",0,13.16
"1400000US41051000602","6.02","ReSlavic",187,27.6926112878056
"1400000US41051000602","6.02","ReSomalian",0,13.16
"1400000US41051000602","6.02","ReWestEur",3190,188.194326816724
"1400000US41051000602","6.02","Unclassified.unknown",1726,109.15197900462
"1400000US41051000701","7.01","Other",1753,90.2730752373735
"1400000US41051000701","7.01","Other.african",0,13.16
"1400000US41051000701","7.01","Other.anza",21,7.81764508180053
"1400000US41051000701","7.01","Other.arab",48,16.7511570458581
"1400000US41051000701","7.01","Other.european",189,24.173105685865
"1400000US41051000701","7.01","Other.northam",299,38.6223089823097
"1400000US41051000701","7.01","ReAfrican",73,19.3212235346264
"1400000US41051000701","7.01","ReCaribbean",0,13.16
"1400000US41051000701","7.01","ReEastEur",0,13.16
"1400000US41051000701","7.01","ReEthiopian",0,13.16
"1400000US41051000701","7.01","ReHisSou",0,13.16
"1400000US41051000701","7.01","ReMidEast",156,31.4913328076155
"1400000US41051000701","7.01","ReNoAfr",0,13.16
"1400000US41051000701","7.01","ReSlavic",201,25.8898125234618
"1400000US41051000701","7.01","ReSomalian",0,13.16
"1400000US41051000701","7.01","ReWestEur",3249,249.736830473976
"1400000US41051000701","7.01","Unclassified.unknown",742,71.7756028192206
"1400000US41051000702","7.02","Other",1868,113.483153966514
"1400000US41051000702","7.02","Other.african",40,13.5622743045737
"1400000US41051000702","7.02","Other.anza",0,13.16
"1400000US41051000702","7.02","Other.arab",0,13.16
"1400000US41051000702","7.02","Other.european",415,54.8325039728946
"1400000US41051000702","7.02","Other.northam",333,37.192373204227
"1400000US41051000702","7.02","ReAfrican",0,13.16
"1400000US41051000702","7.02","ReCaribbean",0,13.16
"1400000US41051000702","7.02","ReEastEur",23,5.81420822748033
"1400000US41051000702","7.02","ReEthiopian",0,13.16
"1400000US41051000702","7.02","ReHisSou",94,19.6993472020648
"1400000US41051000702","7.02","ReMidEast",0,13.16
"1400000US41051000702","7.02","ReNoAfr",0,13.16
"1400000US41051000702","7.02","ReSlavic",253,31.0861478435331
"1400000US41051000702","7.02","ReSomalian",0,13.16
"1400000US41051000702","7.02","ReWestEur",3017,135.793803449154
"1400000US41051000702","7.02","Unclassified.unknown",881,79.9936962391413
"1400000US41051000801","8.01","Other",1218,92.2110542183664
"1400000US41051000801","8.01","Other.african",0,13.16
"1400000US41051000801","8.01","Other.anza",0,13.16
"1400000US41051000801","8.01","Other.arab",0,13.16
"1400000US41051000801","8.01","Other.european",439,61.5239346519913
"1400000US41051000801","8.01","Other.northam",466,70.8246053090838
"1400000US41051000801","8.01","ReAfrican",0,13.16
"1400000US41051000801","8.01","ReCaribbean",0,13.16
"1400000US41051000801","8.01","ReEastEur",248,43.0194234350892
"1400000US41051000801","8.01","ReEthiopian",0,13.16
"1400000US41051000801","8.01","ReHisSou",0,13.16
"1400000US41051000801","8.01","ReMidEast",0,13.16
"1400000US41051000801","8.01","ReNoAfr",0,13.16
"1400000US41051000801","8.01","ReSlavic",390,37.5790699949786
"1400000US41051000801","8.01","ReSomalian",0,13.16
"1400000US41051000801","8.01","ReWestEur",3335,138.410597171062
"1400000US41051000801","8.01","Unclassified.unknown",560,58.4202012214097
"1400000US41051000802","8.02","Other",1187,83.2920048001307
"1400000US41051000802","8.02","Other.african",18,10.5632826751441
"1400000US41051000802","8.02","Other.anza",0,13.16
"1400000US41051000802","8.02","Other.arab",0,13.16
"1400000US41051000802","8.02","Other.european",249,29.9780658586407
"1400000US41051000802","8.02","Other.northam",166,21.0882648305284
"1400000US41051000802","8.02","ReAfrican",35,11.702067984976
"1400000US41051000802","8.02","ReCaribbean",22,7.45577082282577
"1400000US41051000802","8.02","ReEastEur",30,7.82413257572365
"1400000US41051000802","8.02","ReEthiopian",25,9.08853195653731
"1400000US41051000802","8.02","ReHisSou",0,13.16
"1400000US41051000802","8.02","ReMidEast",73,14.4774019207522
"1400000US41051000802","8.02","ReNoAfr",0,13.16
"1400000US41051000802","8.02","ReSlavic",292,31.8716362087829
"1400000US41051000802","8.02","ReSomalian",0,13.16
"1400000US41051000802","8.02","ReWestEur",3972,159.901742482298
"1400000US41051000802","8.02","Unclassified.unknown",960,70.1528857019617
"1400000US41051000901","9.01","Other",834,54.5638093920778
"1400000US41051000901","9.01","Other.african",0,13.16
"1400000US41051000901","9.01","Other.anza",0,13.16
"1400000US41051000901","9.01","Other.arab",0,13.16
"1400000US41051000901","9.01","Other.european",289,39.7348379448061
"1400000US41051000901","9.01","Other.northam",144,21.223368992104
"1400000US41051000901","9.01","ReAfrican",0,13.16
"1400000US41051000901","9.01","ReCaribbean",0,13.16
"1400000US41051000901","9.01","ReEastEur",9,3.60213684845537
"1400000US41051000901","9.01","ReEthiopian",0,13.16
"1400000US41051000901","9.01","ReHisSou",0,13.16
"1400000US41051000901","9.01","ReMidEast",77,18.7605741283416
"1400000US41051000901","9.01","ReNoAfr",0,13.16
"1400000US41051000901","9.01","ReSlavic",286,34.4018429566281
"1400000US41051000901","9.01","ReSomalian",0,13.16
"1400000US41051000901","9.01","ReWestEur",3028,103.222373696004
"1400000US41051000901","9.01","Unclassified.unknown",817,65.9057091504598
"1400000US41051000902","9.02","Other",1752,131.758261790533
"1400000US41051000902","9.02","Other.african",0,13.16
"1400000US41051000902","9.02","Other.anza",0,13.16
"1400000US41051000902","9.02","Other.arab",0,13.16
"1400000US41051000902","9.02","Other.european",331,37.7235300865057
"1400000US41051000902","9.02","Other.northam",183,20.7532576734955
"1400000US41051000902","9.02","ReAfrican",36,12.6835793942404
"1400000US41051000902","9.02","ReCaribbean",0,13.16
"1400000US41051000902","9.02","ReEastEur",55,9.98177541823097
"1400000US41051000902","9.02","ReEthiopian",0,13.16
"1400000US41051000902","9.02","ReHisSou",0,13.16
"1400000US41051000902","9.02","ReMidEast",53,19.782621175226
"1400000US41051000902","9.02","ReNoAfr",36,12.6835793942404
"1400000US41051000902","9.02","ReSlavic",319,33.1055994565119
"1400000US41051000902","9.02","ReSomalian",0,13.16
"1400000US41051000902","9.02","ReWestEur",3387,187.392812375001
"1400000US41051000902","9.02","Unclassified.unknown",801,71.7531199687512
"1400000US41051001000","10","Other",1675,78.0678594925594
"1400000US41051001000","10","Other.african",0,13.16
"1400000US41051001000","10","Other.anza",0,13.16
"1400000US41051001000","10","Other.arab",0,13.16
"1400000US41051001000","10","Other.european",538,58.4704368463243
"1400000US41051001000","10","Other.northam",156,21.6865660029429
"1400000US41051001000","10","ReAfrican",15,5.94366523073095
"1400000US41051001000","10","ReCaribbean",0,13.16
"1400000US41051001000","10","ReEastEur",284,36.9203566926499
"1400000US41051001000","10","ReEthiopian",0,13.16
"1400000US41051001000","10","ReHisSou",15,5.44343400345774
"1400000US41051001000","10","ReMidEast",0,13.16
"1400000US41051001000","10","ReNoAfr",0,13.16
"1400000US41051001000","10","ReSlavic",474,60.2694977875418
"1400000US41051001000","10","ReSomalian",0,13.16
"1400000US41051001000","10","ReWestEur",4645,199.604380663821
"1400000US41051001000","10","Unclassified.unknown",1003,74.3657360759981
"1400000US41051001101","11.01","Other",805,43.6678565652128
"1400000US41051001101","11.01","Other.african",20,7.30730034366318
"1400000US41051001101","11.01","Other.anza",0,13.16
"1400000US41051001101","11.01","Other.arab",0,13.16
"1400000US41051001101","11.01","Other.european",220,27.2670845319957
"1400000US41051001101","11.01","Other.northam",166,24.0700377557348
"1400000US41051001101","11.01","ReAfrican",0,13.16
"1400000US41051001101","11.01","ReCaribbean",0,13.16
"1400000US41051001101","11.01","ReEastEur",0,13.16
"1400000US41051001101","11.01","ReEthiopian",0,13.16
"1400000US41051001101","11.01","ReHisSou",0,13.16
"1400000US41051001101","11.01","ReMidEast",21,6.83962039790952
"1400000US41051001101","11.01","ReNoAfr",0,13.16
"1400000US41051001101","11.01","ReSlavic",220,25.0789677954955
"1400000US41051001101","11.01","ReSomalian",0,13.16
"1400000US41051001101","11.01","ReWestEur",2449,89.7843049466331
"1400000US41051001101","11.01","Unclassified.unknown",410,38.5418269384055
"1400000US41051001102","11.02","Other",212,16.903725767194
"1400000US41051001102","11.02","Other.african",0,13.16
"1400000US41051001102","11.02","Other.anza",0,13.16
"1400000US41051001102","11.02","Other.arab",0,13.16
"1400000US41051001102","11.02","Other.european",45,8.33002077203293
"1400000US41051001102","11.02","Other.northam",88,13.0181250834174
"1400000US41051001102","11.02","ReAfrican",28,9.16746264991028
"1400000US41051001102","11.02","ReCaribbean",15,5.0360916703829
"1400000US41051001102","11.02","ReEastEur",13,4.72704997196983
"1400000US41051001102","11.02","ReEthiopian",0,13.16
"1400000US41051001102","11.02","ReHisSou",0,13.16
"1400000US41051001102","11.02","ReMidEast",0,13.16
"1400000US41051001102","11.02","ReNoAfr",5,1.87919201387192
"1400000US41051001102","11.02","ReSlavic",77,8.80305577271325
"1400000US41051001102","11.02","ReSomalian",0,13.16
"1400000US41051001102","11.02","ReWestEur",1226,56.0207642207334
"1400000US41051001102","11.02","Unclassified.unknown",238,24.1680676978943
"1400000US41051001202","12.02","Other",661,52.0583375394854
"1400000US41051001202","12.02","Other.african",76,28.1911200081249
"1400000US41051001202","12.02","Other.anza",0,13.16
"1400000US41051001202","12.02","Other.arab",13,4.32810097646762
"1400000US41051001202","12.02","Other.european",354,32.9190148176172
"1400000US41051001202","12.02","Other.northam",123,13.9260204899856
"1400000US41051001202","12.02","ReAfrican",0,13.16
"1400000US41051001202","12.02","ReCaribbean",0,13.16
"1400000US41051001202","12.02","ReEastEur",120,19.6706511013235
"1400000US41051001202","12.02","ReEthiopian",0,13.16
"1400000US41051001202","12.02","ReHisSou",0,13.16
"1400000US41051001202","12.02","ReMidEast",21,5.57239956167897
"1400000US41051001202","12.02","ReNoAfr",0,13.16
"1400000US41051001202","12.02","ReSlavic",198,16.8236941506614
"1400000US41051001202","12.02","ReSomalian",0,13.16
"1400000US41051001202","12.02","ReWestEur",3116,242.222730959158
"1400000US41051001202","12.02","Unclassified.unknown",188,22.3461307235168
"1400000US41051001203","12.03","Other",410,34.3646563373985
"1400000US41051001203","12.03","Other.african",0,13.16
"1400000US41051001203","12.03","Other.anza",0,13.16
"1400000US41051001203","12.03","Other.arab",14,5.20324707514452
"1400000US41051001203","12.03","Other.european",140,21.642224175209
"1400000US41051001203","12.03","Other.northam",293,46.4306896001987
"1400000US41051001203","12.03","ReAfrican",0,13.16
"1400000US41051001203","12.03","ReCaribbean",0,13.16
"1400000US41051001203","12.03","ReEastEur",64,12.059656447221
"1400000US41051001203","12.03","ReEthiopian",4,3.52909054325615
"1400000US41051001203","12.03","ReHisSou",0,13.16
"1400000US41051001203","12.03","ReMidEast",0,13.16
"1400000US41051001203","12.03","ReNoAfr",0,13.16
"1400000US41051001203","12.03","ReSlavic",152,16.7467140358937
"1400000US41051001203","12.03","ReSomalian",0,13.16
"1400000US41051001203","12.03","ReWestEur",2213,143.584967788458
"1400000US41051001203","12.03","Unclassified.unknown",451,40.6474806630128
"1400000US41051001204","12.04","Other",801,52.4426154799224
"1400000US41051001204","12.04","Other.african",0,13.16
"1400000US41051001204","12.04","Other.anza",0,13.16
"1400000US41051001204","12.04","Other.arab",0,13.16
"1400000US41051001204","12.04","Other.european",217,26.3295084387271
"1400000US41051001204","12.04","Other.northam",284,28.5698900231958
"1400000US41051001204","12.04","ReAfrican",0,13.16
"1400000US41051001204","12.04","ReCaribbean",0,13.16
"1400000US41051001204","12.04","ReEastEur",58,13.3660678772779
"1400000US41051001204","12.04","ReEthiopian",0,13.16
"1400000US41051001204","12.04","ReHisSou",0,13.16
"1400000US41051001204","12.04","ReMidEast",21,5.37464574413979
"1400000US41051001204","12.04","ReNoAfr",9,3.29205560782317
"1400000US41051001204","12.04","ReSlavic",296,34.6568356388751
"1400000US41051001204","12.04","ReSomalian",0,13.16
"1400000US41051001204","12.04","ReWestEur",2045,86.7877820408063
"1400000US41051001204","12.04","Unclassified.unknown",207,24.3172232802699
"1400000US41051001301","13.01","Other",750,53.6936290453765
"1400000US41051001301","13.01","Other.african",0,13.16
"1400000US41051001301","13.01","Other.anza",15,5.57907273321472
"1400000US41051001301","13.01","Other.arab",0,13.16
"1400000US41051001301","13.01","Other.european",322,34.2248960790972
"1400000US41051001301","13.01","Other.northam",545,45.8801676898636
"1400000US41051001301","13.01","ReAfrican",26,10.3032694204316
"1400000US41051001301","13.01","ReCaribbean",0,13.16
"1400000US41051001301","13.01","ReEastEur",84,14.0044966684812
"1400000US41051001301","13.01","ReEthiopian",0,13.16
"1400000US41051001301","13.01","ReHisSou",0,13.16
"1400000US41051001301","13.01","ReMidEast",32,8.44896085326474
"1400000US41051001301","13.01","ReNoAfr",46,14.1952158005787
"1400000US41051001301","13.01","ReSlavic",397,49.5015186471587
"1400000US41051001301","13.01","ReSomalian",0,13.16
"1400000US41051001301","13.01","ReWestEur",2780,120.162436505237
"1400000US41051001301","13.01","Unclassified.unknown",697,54.7123884086136
"1400000US41051001302","13.02","Other",685,39.3804891729394
"1400000US41051001302","13.02","Other.african",0,13.16
"1400000US41051001302","13.02","Other.anza",0,13.16
"1400000US41051001302","13.02","Other.arab",0,13.16
"1400000US41051001302","13.02","Other.european",266,40.8740297117253
"1400000US41051001302","13.02","Other.northam",228,30.2345674735476
"1400000US41051001302","13.02","ReAfrican",41,11.5718471786055
"1400000US41051001302","13.02","ReCaribbean",31,11.0374474177683
"1400000US41051001302","13.02","ReEastEur",59,10.4165655298424
"1400000US41051001302","13.02","ReEthiopian",0,13.16
"1400000US41051001302","13.02","ReHisSou",0,13.16
"1400000US41051001302","13.02","ReMidEast",27,5.43908248811323
"1400000US41051001302","13.02","ReNoAfr",0,13.16
"1400000US41051001302","13.02","ReSlavic",270,26.0079130097938
"1400000US41051001302","13.02","ReSomalian",0,13.16
"1400000US41051001302","13.02","ReWestEur",2615,97.8674774280251
"1400000US41051001302","13.02","Unclassified.unknown",700,57.4189836138711
"1400000US41051001400","14","Other",1155,63.3972521254865
"1400000US41051001400","14","Other.african",65,23.3650810746507
"1400000US41051001400","14","Other.anza",18,6.47793815094741
"1400000US41051001400","14","Other.arab",0,13.16
"1400000US41051001400","14","Other.european",357,48.7529546681532
"1400000US41051001400","14","Other.northam",205,31.2004075854788
"1400000US41051001400","14","ReAfrican",0,13.16
"1400000US41051001400","14","ReCaribbean",0,13.16
"1400000US41051001400","14","ReEastEur",110,20.0671459184534
"1400000US41051001400","14","ReEthiopian",0,13.16
"1400000US41051001400","14","ReHisSou",0,13.16
"1400000US41051001400","14","ReMidEast",21,7.67044643827854
"1400000US41051001400","14","ReNoAfr",12,4.64985373425875
"1400000US41051001400","14","ReSlavic",369,31.3006370761843
"1400000US41051001400","14","ReSomalian",0,13.16
"1400000US41051001400","14","ReWestEur",4820,364.262639369418
"1400000US41051001400","14","Unclassified.unknown",1292,135.299324986306
"1400000US41051001500","15","Other",682,45.1304483345224
"1400000US41051001500","15","Other.african",6,2.37672614903358
"1400000US41051001500","15","Other.anza",0,13.16
"1400000US41051001500","15","Other.arab",0,13.16
"1400000US41051001500","15","Other.european",345,26.9733605004549
"1400000US41051001500","15","Other.northam",183,16.9981122297448
"1400000US41051001500","15","ReAfrican",20,7.95234583314886
"1400000US41051001500","15","ReCaribbean",0,13.16
"1400000US41051001500","15","ReEastEur",72,13.8331687575552
"1400000US41051001500","15","ReEthiopian",0,13.16
"1400000US41051001500","15","ReHisSou",14,5.49292078497406
"1400000US41051001500","15","ReMidEast",0,13.16
"1400000US41051001500","15","ReNoAfr",0,13.16
"1400000US41051001500","15","ReSlavic",319,22.9400838449318
"1400000US41051001500","15","ReSomalian",0,13.16
"1400000US41051001500","15","ReWestEur",3138,125.763638934064
"1400000US41051001500","15","Unclassified.unknown",461,44.255315490769
"1400000US41051001601","16.01","Other",1483,69.058120770207
"1400000US41051001601","16.01","Other.african",2,0.95565864067668
"1400000US41051001601","16.01","Other.anza",0,13.16
"1400000US41051001601","16.01","Other.arab",0,13.16
"1400000US41051001601","16.01","Other.european",497,43.2899182648224
"1400000US41051001601","16.01","Other.northam",295,34.4865922896131
"1400000US41051001601","16.01","ReAfrican",0,13.16
"1400000US41051001601","16.01","ReCaribbean",0,13.16
"1400000US41051001601","16.01","ReEastEur",83,13.9808065150942
"1400000US41051001601","16.01","ReEthiopian",0,13.16
